Cat Id,Item Code,Item Name,Item Desc,MRP,Unit,sale price,purchase price,Qty,Expiry,Free Item Code,Free Item Name,Free Item Qty,Free Item MRp
16,4902430508445,TIDE PLUS J&R 500G,TIDE PLUS J&R 500G,45,KG,42,40,0,0000-00-00,,,,
16,4902430503457,TIDE PLUS J&R 4KG,TIDE PLUS J&R 4KG,340,KG,316,1,0,0000-00-00,,,,
16,4902430508438,TIDE PLUS 500G,TIDE PLUS 500G,45,KG,42,40,0,0000-00-00,,,,
16,4902430458382,TIDE NATRL L&C 1KG,TIDE NATRL L&C 1KG,49,KG,44,42.86,0,0000-00-00,,,,
16,4902430503488,TIDE PLUS 2KG,TIDE PLUS 2KG,180,KG,168,1,0,0000-00-00,,,,
16,8901030413964,SURF EXCL QW 3KG,SURF EXCL QW 3KG,435,KG,405,1,0,0000-00-00,,,,
16,8901030446832,EXCEL EW 500G,EXCEL EW 500G,65,pcs,60,1,0,0000-00-00,,,,
16,8901030417665,SURF EXCEL EW 700G,SURF EXCEL EW 700G,92,gm,88,87.05,0,0000-00-00,,,,
16,8901030334429,WHEEL ACT GOLD,WHEEL ACT GOLD,75,gm,70,1,0,0000-00-00,,,,
16,4902430503471,TIDE P 1KG,TIDE P 1KG,92,gm,86,1,0,0000-00-00,,,,
16,8901030404429,RIN REFRESH L&R 4KG,RIN REFRESH L&R 4KG,280,KG,260,1,0,0000-00-00,,,,
16,8901030446849,SURF EXCEL E W 3KG,SURF EXCEL E W 3KG,306,KG,288,1,0,0000-00-00,,,,
16,8901030446801,Surf Excel Front Load 1KG,Surf Excel Front Load 1KG,195,KG,181,1,0,0000-00-00,,,,
16,8902102194613,UJALA SPRM 75ML,UJALA SPRM 75ML,15,ML,13,11.5,0,0000-00-00,,,,
16,8901030220364,SURF EXCEL BLUE 3.1KG,SURF EXCEL BLUE 3.1KG,457,KG,430,421,0,0000-00-00,,,,
16,8901030364334,SURF EXCL Q W 2KG,SURF EXCL Q W 2KG,336,KG,313,306,0,0000-00-00,,,,
16,8901030406935,RIN 625G,RIN 625G,37,KG,34,1,0,0000-00-00,,,,
16,4902430422093,TIDE J&R 475G,TIDE J&R 475G,40,KG,36,34.2,0,0000-00-00,,,,
16,4902430458269,TIDE + J&R 1KG,TIDE + J&R 1KG,88,KG,83,1,0,0000-00-00,,,,
16,8901030445323,RIN REFRESH 4 KG,RIN REFRESH 4 KG,250,KG,235,232,0,0000-00-00,,,,
16,4902430520287,TIDE + J&R 6KG,TIDE + J&R 6KG,512,KG,476,467.96,0,0000-00-00,,,,
16,8901030317859,RIN MATIC,RIN MATIC,95,kg,89,1,0,0000-00-00,,,,
16,4902430458276,TIDE P 500G,TIDE P 500G,44,kg,41,1,0,0000-00-00,,,,
16,8901030402975,SURF EXC MATIC FL,SURF EXC MATIC FL,110,PCS,103,1,0,0000-00-00,,,,
16,4902430436311,TIDE N LIME,TIDE N LIME,20,kg,18,1,0,0000-00-00,,,,
16,4902430423786,AREAL ANTI BAC 500G,AREAL ANTI BAC 500G,93,kg,87,84,0,0000-00-00,,,,
16,4902430503532,TIDE PLUS 6KG,TIDE PLUS 6KG,510,KG,473,1,0,0000-00-00,,,,
16,8901190101695,FENA-DET.CAKE 110G,FENA-DET.CAKE 110G,5,GRM,4,1,0,0000-00-00,,,,
16,8901030364341,SURF EXCEL-1KG,SURF EXCEL-1KG,185,KG,176,171.3,0,0000-00-00,,,,
16,4902430460378,TIDE-6KG,TIDE-6KG,498,KG,473,1,0,0000-00-00,,,,
16,4902430422109,TIDE-950G,TIDE-950G,80,KG,75,1,0,0000-00-00,,,,
16,4902430464642,TIDE-1KG,TIDE-1KG,88,KG,80,1,0,0000-00-00,,,,
16,8901190107642,FENA POWDER-4KG,FENA POWDER-4KG,205,KG,195,184,0,0000-00-00,,,,
16,4902430424936,ARIEL-OXYBLUE500G,ARIEL-OXYBLUE500G,84,KG,80,76,0,0000-00-00,,,,
16,4902430518826,TIDE + JAS& ROS 4KG,TIDE + JAS& ROS 4KG,341,KG,315,311,0,0000-00-00,,,,
16,4902430462327,arieal complte,arieal complte,175,1KG,165,1,0,0000-00-00,,,,
16,4902430518772,TIDE+,TIDE+,92,1KG,85,83.91,0,0000-00-00,,,,
16,4902430518796,TIDE PLUS 2KG,TIDE PLUS 2KG,184,KG,173,171,0,0000-00-00,,,,
16,8901030404412,RIN REFRESH lEM&rOSE 1KG,RIN REFRESH lEM&rOSE 1KG,75,KG,70,69,0,0000-00-00,,,,
16,4902430518819,TIDE 4KG,TIDE 4KG,341,KG,317,311,0,0000-00-00,,,,
16,8901396004004,Robin Dzlng Pwdr Blue 200G,Robin Dzlng Pwdr Blue 200G,48,GRM,45,44.1,0,0000-00-00,,,,
16,8901030448454,SURF EXCEL Q W 2KG,SURF EXCEL Q W 2KG,285,KG,265,1,0,0000-00-00,,,,
16,8901023009648,GENTEEL WASH,GENTEEL WASH,49,ml,35,1,0,0000-00-00,,,,
16,4902430461627,TIDE BAR 160G,TIDE BAR 160G,10,gm,9,1,0,0000-00-00,,,,
16,8901030349751,SURF EXCEL LEMON,SURF EXCEL LEMON,27,gm,26,23,0,0000-00-00,,,,
16,4902430436335,TIDE NAT 800G,TIDE NAT 800G,39,gm,36,32,0,0000-00-00,,,,
16,4902430460408,TIDE PLUS 6KG,TIDE PLUS 6KG,498,6kg,458,452,0,0000-00-00,,,,
16,ACTIVE EXCEL SATIN R,excel 4kg,excel 4kg,1,4kg,200,1,0,0000-00-00,,,,
16,4902430469883,TIDE PLUS JASMINE & ROSE 3.5KG,TIDE PLUS JASMINE & ROSE 3.5KG,294,3.5kg,270,1,0,0000-00-00,,,,
16,4902430460484,TIDE PLUS 2KG,TIDE PLUS 2KG,173,2kg,159,1,0,0000-00-00,,,,
16,4902430436328,TIDE NATURALS LEMON 190G,TIDE NATURALS LEMON 190G,10,190g,9,9.1,0,0000-00-00,,,,
16,8901030406928,RIN JASMINE FRESH 500+125G,RIN JASMINE FRESH 500+125G,37,500+1,35,34,0,0000-00-00,,,,
16,4902430518802,TIDE PLUS 2KG,TIDE PLUS 2KG,184,2KG,167,167.81,0,0000-00-00,,,,
16,4902430522199,TIDE PLUS JAS& ROS 500G,TIDE PLUS JAS& ROS 500G,41,GRM,38,35,0,0000-00-00,,,,
16,4902430518789,TIDE + JAS & ROSE 1KG,TIDE + JAS & ROSE 1KG,92,GRM,85,83.9,0,0000-00-00,,,,
16,8901030422430,SURF EXCEL E W 700G,SURF EXCEL E W 700G,92,GRM,85,1,0,0000-00-00,,,,
16,8901030239755,CIF DET,CIF DET,30,,28,20,0,0000-00-00,,,,
16,4902430518765,TIDE PLUS JAS&ROS 500G,TIDE PLUS JAS&ROS 500G,46,GRM,43,41.95,0,0000-00-00,,,,
16,4902430399050,TIDE 235 G,TIDE 235 G,15,GRM,14,1,0,0000-00-00,,,,
16,8901030411861,SURF EX 100G,SURF EX 100G,10,GRM,9,9.27,0,0000-00-00,,,,
16,8901030219436,COMFORT 800ML,COMFORT 800ML,135,GRM,143,1,0,0000-00-00,,,,
16,8901030239731,CIF 500ML,CIF 500ML,84,ML,77,1,0,0000-00-00,,,,
16,8901030445422,RIN 4 KG,RIN 4 KG,250,kg,238,1,0,0000-00-00,,,,
16,4902430508858,ARIEL 1KG,ARIEL 1KG,175,KG,165,159.61,0,0000-00-00,,,,
16,4902430520270,TIDE PLUS 6KG,TIDE PLUS 6KG,512,KG,476,466.96,0,0000-00-00,,,,
16,4902430506496,TIDE PLUS TACM FRSHNS 1KG,TIDE PLUS TACM FRSHNS 1KG,92,KG,86,83.91,0,0000-00-00,,,,
16,8901030458361,RIN 155G,RIN 155G,10,GRM,9,8.7,0,0000-00-00,,,,
16,8901030459726,SURF EXCELESY WSH 700G,SURF EXCELESY WSH 700G,74,GRM,70,66.29,0,0000-00-00,,,,
16,8901030375958,RIN PERFECT SHINE,RIN PERFECT SHINE,49,GM,45,43,0,0000-00-00,,,,
16,8901396010005,ROBIN DAZZLING LIQ BLUE 200ML,ROBIN DAZZLING LIQ BLUE 200ML,38,ML,36,33.5,0,0000-00-00,,,,
16,8901030454318,NEW RIN 2KG,NEW RIN 2KG,148,KG,142,137.05,0,0000-00-00,,,,
16,4902430516013,TIDE PLUS 6KG,TIDE PLUS 6KG,512,KG,476,466.96,0,0000-00-00,,,,
16,4902430422055,Tide Plus475g,Tide Plus475g,40,KG,37,1,0,0000-00-00,,,,
16,8901030341281,RIN JASMINE FRESH,RIN JASMINE FRESH,74,ML,70,1,0,0000-00-00,,,,
16,8901030455018,RIN 1 KG,RIN 1 KG,75,KG,71,66.22,0,0000-00-00,,,,
16,8901030404306,RIN FRSH LEM&ROS 500G,RIN FRSH LEM&ROS 500G,37,GM,34,1,0,0000-00-00,,,,
16,8901030446795,SURF EXCL MTC T L 1KG,SURF EXCL MTC T L 1KG,185,GM,172,171.31,0,0000-00-00,,,,
16,4902430537698,TIDE PLUS TAL FRSH 2KG,TIDE PLUS TAL FRSH 2KG,160,KG,150,1,0,0000-00-00,,,,
16,4902430536417,TIDE PLUS TLC FRSH 6KG,TIDE PLUS TLC FRSH 6KG,472,KG,440,1,0,0000-00-00,,,,
16,8901030367489,SURF EXCL QW 1KG,SURF EXCL QW 1KG,185,KG,176,171.3,0,0000-00-00,,,,
16,4902430431125,ARIEL 500G,ARIEL 500G,84,gm,79,1,0,0000-00-00,,,,
16,8901030470080,Act Wheel Lem& Juice 500g,Act Wheel Lem& Juice 500g,20,GRM,18,17.82,0,0000-00-00,,,,
16,4902430521574,ARIEL COLOR ST,ARIEL COLOR ST,89,GRM,84,1,0,0000-00-00,,,,
16,4902430279888,Tide Plus Jas & Ros 950g,Tide Plus Jas & Ros 950g,74,GM,70,66,0,0000-00-00,,,,
16,8902102300779,Ujala Dete. Pwdr 3kg,Ujala Dete. Pwdr 3kg,270,kg,254,251.46,0,0000-00-00,,,,
16,8902102300724,Ujala Detergent Pwdr 1kg,Ujala Detergent Pwdr 1kg,69,KG,64,62.89,0,0000-00-00,,,,
16,8901030445446,Rin 6Kg,Rin 6Kg,369,GRM,339,330,0,0000-00-00,,,,
16,8901030179563,Surf Excel gentle wash 200ml,Surf Excel gentle wash 200ml,50,ML,47,45.33,0,0000-00-00,,,,
16,8901030375941,Rin Perfect Shine 70ml,Rin Perfect Shine 70ml,16,GRM,15,14.2,0,0000-00-00,,,,
16,8902102199830,Ruby Power Blue 50g,Ruby Power Blue 50g,10,Gm,9,8.8,0,0000-00-00,,,,
16,8901030295652,Active Wheel Lem&Juice 1kg,Active Wheel Lem&Juice 1kg,44,KG,40,34.89,0,0000-00-00,,,,
16,8901030462597,Surf Excl Q w 2kg,Surf Excl Q w 2kg,339,kg,319,313.97,0,0000-00-00,,,,
16,8901030446818,SURF EXL MTC TP LD 2KG,SURF EXL MTC TP LD 2KG,355,KG,334,328.73,0,0000-00-00,,,,
16,4902430506519,TIDE PLUS 2KG,TIDE PLUS 2KG,184,kg,173,167.81,0,0000-00-00,,,,
16,TAJ SHAKTI 3KG,TAJ SHAKTI 3KG,TAJ SHAKTI 3KG,250,KG,185,183,0,0000-00-00,,,,
16,TAJ POWDER,TAJ POWDER 1KG,TAJ POWDER 1KG,45,KG,35,42,0,0000-00-00,,,,
16,4902430422079,tide powdre,tide powdre,162,GRM,149,145,0,0000-00-00,,,,
16,TAJ DETERGENT,TAJ DETERGENT POWDER 900G,TAJ DETERGENT POWDER 900G,40,GRM,34,28,0,0000-00-00,,,,
16,8901030434747,Wheel Active 1kg,Wheel Active 1kg,46,GRM,41.5,40.36,0,0000-00-00,,,,
16,8901030469060,Rin Fresh Lmn Rose 1kg,Rin Fresh Lmn Rose 1kg,80,kg,75,70.41,0,0000-00-00,,,,
16,8901030469138,Rin 1kg,Rin 1kg,80,Kg,76,74.08,0,0000-00-00,,,,
16,4902430518758,Tide Plus 500g,Tide Plus 500g,46,GM,44,41.95,0,0000-00-00,,,,
16,8901030442599,Wheel Lmn & Orng 1kg,Wheel Lmn & Orng 1kg,43,GM,40,38.67,0,0000-00-00,,,,
16,8901030461439,Rin Refresh Lmn Rose 500g,Rin Refresh Lmn Rose 500g,40,GM,38,35.2,0,0000-00-00,,,,
16,4902430506533,Tide Plus 4kg,Tide Plus 4kg,341,kg,322,311,0,0000-00-00,,,,
16,8901030461422,Rin Refresh 4kg,Rin Refresh 4kg,304,kg,290,281.48,0,0000-00-00,,,,
16,4902430545693,Tide Jsmine Rose 4kg,Tide Jsmine Rose 4kg,299,kg,281,272.7,0,0000-00-00,,,,
16,4902430545686,Tide + 4kg,Tide + 4kg,299,kg,281,280,0,0000-00-00,,,,
16,4902430545709,Tide Plus Tel Frsh 4kg,Tide Plus Tel Frsh 4kg,299,kg,281,280,0,0000-00-00,,,,
16,4902430522182,Tide plus 500g,Tide plus 500g,41,kg,39,38,0,0000-00-00,,,,
16,4902430531429,Tide Plus 1kg,Tide Plus 1kg,92,kg,86,83.91,0,0000-00-00,,,,
16,4902430531436,Tlde Jasmine Rose 1kg,Tlde Jasmine Rose 1kg,92,kg,86,83.91,0,0000-00-00,,,,
16,4902430531443,Tide Plus 2kg,Tide Plus 2kg,184,KG,173,178,0,0000-00-00,,,,
16,4902430556835,Tide Jamine Rose 1kg,Tide Jamine Rose 1kg,92,kg,86,84,0,0000-00-00,,,,
16,4902430531467,Tide Jsmne Rose 2kg,Tide Jsmne Rose 2kg,184,kg,174,172,0,0000-00-00,,,,
16,4902430556828,Tidse Plus 1kg,Tidse Plus 1kg,92,kg,86,85,0,0000-00-00,,,,
16,4902430531481,Tide Jasmine Rose 4kg,Tide Jasmine Rose 4kg,341,kg,321,320,0,0000-00-00,,,,
16,4902430531535,Tide Telcm Freshnes 2kg,Tide Telcm Freshnes 2kg,184,kg,173,172,0,0000-00-00,,,,
16,8902430503556,Tide Natural Pwder,Tide Natural Pwder,39,gm,37,38,0,0000-00-00,,,,
16,4902430503556,Tide Natural Lmn Sndl,Tide Natural Lmn Sndl,39,gm,37,38,0,0000-00-00,,,,
16,4902430531818,Tide Jasmine Rose 6kg,Tide Jasmine Rose 6kg,512,kg,481,480,0,0000-00-00,,,,
16,8901030485817,Rin Pwdr 2kg,Rin Pwdr 2kg,152,kg,146,136,0,0000-00-00,,,,
16,4902430531474,Tide Det Pwdr 4kg,Tide Det Pwdr 4kg,341,kg,325,320,0,0000-00-00,,,,
16,8901023005824,Ezee Liquid Dtg. 1kg,Ezee Liquid Dtg. 1kg,175,KG,160,147.02,0,0000-00-00,,,,
16,4902430531504,Tide Plus kg,Tide Plus kg,92,kg,87,85,0,0000-00-00,,,,
16,8901030419652,Wheel Pwdr 180g,Wheel Pwdr 180g,10,kg,9,8,0,0000-00-00,,,,
16,8901030491290,Surf Excel Q Wsh 1kg,Surf Excel Q Wsh 1kg,182,kg,170,166,0,0000-00-00,,,,
16,8901030461453,Rin Fresh Lmn Rose,Rin Fresh Lmn Rose,80,KG,74,70.38,0,0000-00-00,,,,
16,4902430531412,Tide 500gm,Tide 500gm,46,gm,44,42,0,0000-00-00,,,,
16,8901030531405,Tide Plus 500gm,Tide Plus 500gm,46,kg,43,42,0,0000-00-00,,,,
16,4902430531405,Tide + 500gm,Tide + 500gm,46,kg,44,42,0,0000-00-00,,,,
16,4902430564021,Tide Det Pwdr 6 kg,Tide Det Pwdr 6 kg,463,kg,435,434,0,0000-00-00,,,,
16,4902430531542,Tide Talc Fresh 4kg,Tide Talc Fresh 4kg,341,KG,321,320,0,0000-00-00,,,,
16,4902430563208,Tide + 1kg,Tide + 1kg,95,GRM,90,85.21,0,0000-00-00,,,,
16,4902430563215,Tide Plus Jasmine 1kg,Tide Plus Jasmine 1kg,95,GM,90,85.21,0,0000-00-00,,,,
16,8901396478423,Colin Pwr Clenr 400ml,Colin Pwr Clenr 400ml,64,GRM,59,58,0,0000-00-00,,,,
16,4902430531498,Tide Talc Frsh 500gm,Tide Talc Frsh 500gm,46,LTR,44,42,0,0000-00-00,,,,
16,4902430563284,Tide J R 4kg,Tide J R 4kg,363,LTR,341,330.05,0,0000-00-00,,,,
16,4902430503239,Tide Plus 2kg,Tide Plus 2kg,190,LTR,179,177,0,0000-00-00,,,,
16,4902430563239,Tide 2kg,Tide 2kg,190,KG,180,173.29,0,0000-00-00,,,,
16,4902430531801,Tide Talc Frsh 6kg,Tide Talc Frsh 6kg,512,KG,476,466,0,0000-00-00,,,,
16,4902430563291,Tide Talc Fresh 4kg,Tide Talc Fresh 4kg,363,KG,341,331.06,0,0000-00-00,,,,
16,8901030499531,Wheel Pwdr Grn 1kg,Wheel Pwdr Grn 1kg,44,kg,42,39.6,0,0000-00-00,,,,
16,8901030499593,Wheel Pwdr 500grm,Wheel Pwdr 500grm,24,gm,22,19.9,0,0000-00-00,,,,
16,4902430563277,Tide 4kg,Tide 4kg,363,GM,341,330.19,0,0000-00-00,,,,
16,4902430563246,Tide 2kg,Tide 2kg,190,kg,179,172,0,0000-00-00,,,,
16,4902430564038,Tide Plus 6kg,Tide Plus 6kg,463,kg,435,430,0,0000-00-00,,,,
16,4902430431064,Ariel 2in1 1kg,Ariel 2in1 1kg,184,kg,175,169,0,0000-00-00,,,,
16,TAJ RITHA PWDR 200GM,TAJ RITHA PWDR 200GM,TAJ RITHA PWDR 200GM,30,gm,26,21.01,0,0000-00-00,,,,
16,4902430531825,Tide Plus 6kg,Tide Plus 6kg,512,kg,481,474,0,0000-00-00,,,,
16,4902430563253,Tide Talc Fresh 2kg,Tide Talc Fresh 2kg,190,ML,179,167.66,0,0000-00-00,,,,
16,4902430563178,Tide Det Pwdr 500gm,Tide Det Pwdr 500gm,48,gm,46,42.96,0,0000-00-00,,,,
16,8901030499494,Wheel Pwdr 4kg,Wheel Pwdr 4kg,184,KG,177,151,0,0000-00-00,,,,
16,4902430581103,Tide powder plus 4kg,Tide powder plus 4kg,318,kg,299,290.03,0,0000-00-00,,,,
16,8902102198147,Ujala Tecno Bright Surf,Ujala Tecno Bright Surf,120,GM,108,98,0,0000-00-00,,,,
16,8901030501708,Rin 1kg,Rin 1kg,76,gm,72,70.38,0,0000-00-00,,,,
16,4902430585934,Tide Talc Fresh 1kg,Tide Talc Fresh 1kg,95,gm,89,85,0,0000-00-00,,,,
16,4902430563185,Tide Jasmine 500gm,Tide Jasmine 500gm,48,kg,45,40.41,0,0000-00-00,,,,
16,8901030498534,Rin Powder 4kg,Rin Powder 4kg,304,kg,275,266.03,0,0000-00-00,,,,
16,4902430585927,Tide JAsmine 1kg,Tide JAsmine 1kg,95,kg,89,84,0,0000-00-00,,,,
16,4902430581110,Tide Plus 4kg,Tide Plus 4kg,318,kg,299,290.03,0,0000-00-00,,,,
16,4902430563772,Tide PLus 6kg,Tide PLus 6kg,540,kg,508,491.12,0,0000-00-00,,,,
16,8901030501692,RIN SURF 1KG,RIN SURF 1KG,76,KG,71,70.38,0,0000-00-00,,,,
16,KHALAS NIROL,Khalas Nirol Soap 1kg,Khalas Nirol Soap 1kg,45,kg,35,29.16,0,0000-00-00,,,,
16,8901030499753,Surf Excel Q Wsh 1kg,Surf Excel Q Wsh 1kg,185,kg,176,171.3,0,0000-00-00,,,,
16,8901030498572,Rin Det Pwdr 4kg,Rin Det Pwdr 4kg,304,kg,286,280,0,0000-00-00,,,,
16,8901030498541,Rin Det Pwdr 4kg,Rin Det Pwdr 4kg,304,kg,288,281.5,0,0000-00-00,,,,
16,4902430563789,Tide jas Rose 6kg,Tide jas Rose 6kg,540,kg,508,492.5,0,0000-00-00,,,,
16,4902430575928,Tide Natural PWR 1 kg,Tide Natural PWR 1 kg,54,KG,51,48.39,0,0000-00-00,,,,
16,8901030498589,RIN POWDER 4 KG,RIN POWDER 4 KG,304,kg,280,275.5,0,0000-00-00,,,,
16,4902430563796,TIDE TELCUM 6 KG,TIDE TELCUM 6 KG,540,GM,507,465,0,0000-00-00,,,,
16,8901030453267,SURF EXCEL 500 GM,SURF EXCEL 500 GM,94,GRM,89.5,87.05,0,0000-00-00,,,,
16,4902430563192,TIDE PLUS 500 GM,TIDE PLUS 500 GM,48,GRM,46,43.38,0,0000-00-00,,,,
16,8901030501630,RIN SURF 500 GM,RIN SURF 500 GM,38,KG,36,35.18,0,0000-00-00,,,,
16,8901030498411,RIN SURF 2KG,RIN SURF 2KG,156,KG,149,144.45,0,0000-00-00,,,,
16,TRING DETERGENT,TRING DETERGENT 3 KG,TRING DETERGENT 3 KG,297,ML,215,171.03,0,0000-00-00,,,,
16,8901030515026,SURF EXCEL 700 GM,SURF EXCEL 700 GM,77,GM,72,70,0,0000-00-00,,,,
16,4902430594615,TIDE PLUS JAS & ROSE 6 KG,TIDE PLUS JAS & ROSE 6 KG,491,GRM,465,447.8,0,0000-00-00,,,,
16,8901030448531,RIN DETERGENT,RIN DETERGENT,304,KG,288,281.5,0,0000-00-00,,,,
16,8901030498531,RIN DETERGENT 4 KG,RIN DETERGENT 4 KG,304,KG,288,281.5,0,0000-00-00,,,,
16,4902430594608,Tide 6kg,Tide 6kg,491,GRM,455,447.8,0,0000-00-00,,,,
16,8901030499517,WHEEL SURF 1 KG,WHEEL SURF 1 KG,48,kg,46,43.36,0,0000-00-00,,,,
16,4902430583022,Tide Plus 1KG,Tide Plus 1KG,96,GRM,86,81.1,0,0000-00-00,,,,
16,TRING DISH WASH,TRING DISH WASH BAR,TRING DISH WASH BAR,55,ML,35,30.15,0,0000-00-00,,,,
16,TRING ACTIVE,TRING ACTIVE DETERGENT 1 KG,TRING ACTIVE DETERGENT 1 KG,54,ML,41,36.52,0,0000-00-00,,,,
16,8901030506390,VIM BAR 130 GM,VIM BAR 130 GM,10,KG,9.5,9.26,0,0000-00-00,,,,
16,8901030508165,LUX PINK 150 GM,LUX PINK 150 GM,36,KG,34,33.34,0,0000-00-00,,,,
16,8901030510663,SURF EXCEL MATRIC TOP LOAD,SURF EXCEL MATRIC TOP LOAD,210,KG,200,194.45,0,0000-00-00,,,,
16,8901030510670,SURF EXCEL FRONT LOAD 1 KG,SURF EXCEL FRONT LOAD 1 KG,230,KG,218,213,0,0000-00-00,,,,
16,4902430533720,TIDE NATURAL SURF 170 GM,TIDE NATURAL SURF 170 GM,10,gm,9,7.38,0,0000-00-00,,,,
16,4902430550758,TIDE JASMINE & ROSE 115 GM,TIDE JASMINE & ROSE 115 GM,10,gm,9,7.38,0,0000-00-00,,,,
16,8901030516887,SURF EXCEL FRONT LOAD,SURF EXCEL FRONT LOAD,230,kg,216,213,0,0000-00-00,,,,
16,8901030512193,Surf Exel 3KG,Surf Exel 3KG,364,KG,346,337.04,0,0000-00-00,,,,
16,4902430583114,Tide Talcm 4 kg,Tide Talcm 4 kg,382,LTR,360,348.4,0,0000-00-00,,,,
16,4902430583107,Tide J/R 4KG,Tide J/R 4KG,382,KG,355,342.62,0,0000-00-00,,,,
16,4902430583091,Tide Plus 4KG,Tide Plus 4KG,382,LTR,355,344.9,0,0000-00-00,,,,
16,4902430583060,TIDE PLUS 2 KG,TIDE PLUS 2 KG,192,KG,182,173.26,0,0000-00-00,,,,
16,4902430583039,TIDE JASEMINE & ROSE 1 KG,TIDE JASEMINE & ROSE 1 KG,96,KG,90,85.84,0,0000-00-00,,,,
16,4902430586351,TIDE PLUS 6 KG,TIDE PLUS 6 KG,568,GM,547,508.95,0,0000-00-00,,,,
16,8901030521409,Rin 4 KG,Rin 4 KG,352,kg,343,325.93,0,0000-00-00,,,,
16,4902430583077,TIDE PLUS JASMINE 2 KG,TIDE PLUS JASMINE 2 KG,192,KG,182,173.26,0,0000-00-00,,,,
16,4902430586368,TIDE PLUS JASMINE 6 KG,TIDE PLUS JASMINE 6 KG,568,KG,555,534.09,0,0000-00-00,,,,
16,4902430616195,TIDE PLUS JASMINE 110 GM,TIDE PLUS JASMINE 110 GM,10,KG,9.5,7.99,0,0000-00-00,,,,
16,4902430550741,TIDE PLUS 115 GM,TIDE PLUS 115 GM,10,KG,9.5,8.64,0,0000-00-00,,,,
16,4902430614352,TIDE PLUS J&R 4 KG,TIDE PLUS J&R 4 KG,318,LTR,299,290.03,0,0000-00-00,,,,
16,4902430604352,TIDE PLUS J&R 4 KG,TIDE PLUS J&R 4 KG,318,LTR,299,290.03,0,0000-00-00,,,,
16,8901030519284,SURF EXCEL FRONT LOAD 1 KG,SURF EXCEL FRONT LOAD 1 KG,230,KG,217,213,0,0000-00-00,,,,
16,4902430583008,TIDE PLUS J&R 500 GM,TIDE PLUS J&R 500 GM,48,GRM,45,42.35,0,0000-00-00,,,,
16,4902430582995,Tide 500gm,Tide 500gm,48,GRM,45,41.27,0,0000-00-00,,,,
16,4902430604383,TIDE PLUS 1KG,TIDE PLUS 1KG,96,KG,90,88,0,0000-00-00,,,,
16,8901030521416,RIN SURF 4KG,RIN SURF 4KG,352,KG,331,325.93,0,0000-00-00,,,,
16,4902430614894,TIDE J&R 6 KG,TIDE J&R 6 KG,518,GRM,487,470.05,0,0000-00-00,,,,
16,8901030519277,SURF EXCEL TOP LOAD 1KG,SURF EXCEL TOP LOAD 1KG,210,KG,198,194.45,0,0000-00-00,,,,
16,4902430614887,TIDE PLUS 6 KG,TIDE PLUS 6 KG,518,GRM,487,470.05,0,0000-00-00,,,,
16,8901030514982,Surf Excel Easy 500 gm,Surf Excel Easy 500 gm,55,KG,50,48,0,0000-00-00,,,,
16,8901030516917,SURF EXECL M TOP LOAD 1KG,SURF EXECL M TOP LOAD 1KG,210,KG,200,194.45,0,0000-00-00,,,,
16,4902430627115,TIDE NATURAL SURF 1KG,TIDE NATURAL SURF 1KG,62,KG,59,56.55,0,0000-00-00,,,,
16,4902430583053,TIDE TELCUM DETERGENT 1 KG,TIDE TELCUM DETERGENT 1 KG,96,GRM,90,84.34,0,0000-00-00,,,,
16,8901030512285,VIM BAR 10/-,VIM BAR 10/-,10,KG,9.5,9.26,0,0000-00-00,,,,
16,8901030538827,SURF EXECL M.T.LOAD 1KG,SURF EXECL M.T.LOAD 1KG,185,KG,174,171.3,0,0000-00-00,,,,
16,8901030538834,SURF EXCEL FR.LOAD 1KG,SURF EXCEL FR.LOAD 1KG,205,KG,193,126.54,0,0000-00-00,,,,
16,4902430635837,TIDE JS/RS 6KG,TIDE JS/RS 6KG,568,KG,540,518,0,0000-00-00,,,,
16,8901030544316,Wheel Jasmine & Rose 1 kg,Wheel Jasmine & Rose 1 kg,44,kg,42,38.8,0,0000-00-00,,,,
16,8901030545207,WHEEL SURF 500 GM,WHEEL SURF 500 GM,22,gm,20,19.4,0,0000-00-00,,,,
16,8901030498442,VIM BAR 10/-,VIM BAR 10/-,10,KG,9.5,8.48,0,0000-00-00,,,,
16,8901030545221,WHEEL POWDER 4KG,WHEEL POWDER 4KG,172,KG,157,153.09,0,0000-00-00,,,,
16,BALLE-BALLE SOAP,Balle Nirol Soap (18) 900GM,Balle Nirol Soap (18) 900GM,55,kg,51,42.95,0,0000-00-00,,,,
16,8901030550584,SURF EXCEL-1KG,SURF EXCEL-1KG,185,KG,175,171.3,0,0000-00-00,,,,
16,4902430586375,TIDE PLUS TELCUM SURF 6 KG,TIDE PLUS TELCUM SURF 6 KG,568,GM,535,515.3,0,0000-00-00,,,,
16,4902430638623,TIDE NATURAL 1KG,TIDE NATURAL 1KG,64,KG,60,57.04,0,0000-00-00,,,,
16,8901030142394,SURF EXCEL 4KG,SURF EXCEL 4KG,479,KG,450,443.52,0,0000-00-00,,,,
16,4902430648943,TIDE PLUS JASMINE & ROSE 6 KG,TIDE PLUS JASMINE & ROSE 6 KG,568,GM,535,513.5,0,0000-00-00,,,,
16,4902430648950,TIIDE TELCUM FRESNESS 6 KG,TIIDE TELCUM FRESNESS 6 KG,568,GM,535,513.5,0,0000-00-00,,,,
